Date,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Voltage,Global_intensity,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2008-03-15,1576.3,154.412,2550.0,502.0,240.19799305555554,4.6506944444444445,84.383,18.333,6.833,1.333,0.0
2008-03-16,1801.96,173.652,2394.0,566.0,241.29466666666667,5.298333333333334,84.383,18.333,6.833,1.333,0.0
2008-03-17,1706.9180000000001,175.274,236.0,6651.0,240.8052291666667,5.006944444444445,84.383,18.333,6.833,1.333,0.0
2008-03-18,1917.566,147.44,1156.0,4019.0,241.9289861111111,5.571944444444445,84.383,18.333,6.833,1.333,0.0
2008-03-19,1308.448,142.498,2110.0,411.0,242.40221527777777,3.825555555555556,84.383,18.333,6.833,1.333,0.0
2008-03-20,1253.2740000000001,120.854,1107.0,478.0,241.76258333333334,3.6595833333333334,84.383,18.333,6.833,1.333,0.0
2008-03-21,2066.442,223.824,2171.0,4778.0,241.36990972222222,6.038194444444445,84.383,18.333,6.833,1.333,0.0
2008-03-22,2053.516,185.68,3322.0,588.0,241.61215277777777,6.020277777777778,84.383,18.333,6.833,1.333,0.0
2008-03-23,2325.99,152.446,6279.0,2112.0,242.65262500000003,6.790555555555556,84.383,18.333,6.833,1.333,0.0
2008-03-24,1974.6680000000001,131.05,1131.0,5988.0,242.70725503822098,5.757887421820709,84.383,18.333,6.833,1.333,0.0
2008-03-25,2015.856,127.832,2246.0,3677.0,242.1382152777778,5.870555555555556,84.383,18.333,6.833,1.333,0.0
2008-03-26,1633.472,133.598,2547.0,3831.0,242.8097986111111,4.763055555555556,84.383,18.333,6.833,1.333,0.0
2008-03-27,1370.8220000000001,116.44,0.0,356.0,242.0955416666667,3.9608333333333334,84.383,18.333,6.833,1.333,0.0
2008-03-28,1885.424,137.64,2325.0,3605.0,242.32334027777776,5.479027777777778,84.383,18.333,6.833,1.333,0.0
2008-03-29,2471.15,175.068,5153.0,375.0,241.2535486111111,7.209305555555555,84.383,18.333,6.833,1.333,0.0
2008-03-30,2146.392,175.97,5045.0,1315.0,241.16375694444443,6.2775,84.383,18.333,6.833,1.333,0.0
2008-03-31,1377.57,130.86,1091.0,411.0,242.72704166666668,4.005972222222223,84.383,18.333,6.833,1.333,0.0
2008-04-01,2129.052,170.396,1079.0,6657.0,241.61580555555557,6.202500000000001,59.833,13.0,4.667,0.833,0.0
2008-04-02,1691.672,142.54,1106.0,3674.0,238.66715972222224,5.007638888888889,59.833,13.0,4.667,0.833,0.0
2008-04-03,1128.756,121.236,0.0,422.0,240.69424305555557,3.2808333333333333,59.833,13.0,4.667,0.833,0.0
2008-04-04,1631.918,125.306,2133.0,775.0,241.33105555555554,4.726388888888889,59.833,13.0,4.667,0.833,0.0
2008-04-05,1970.762,203.684,2929.0,874.0,240.55802777777777,5.784861111111112,59.833,13.0,4.667,0.833,0.0
2008-04-06,1696.318,150.572,1124.0,2615.0,241.14960416666665,4.946388888888889,59.833,13.0,4.667,0.833,0.0
2008-04-07,1538.838,141.28,2420.0,672.0,243.2283263888889,4.484166666666667,59.833,13.0,4.667,0.833,0.0
2008-04-08,2657.516,184.176,2752.0,10713.0,242.06658333333334,7.6994444444444445,59.833,13.0,4.667,0.833,0.0
2008-04-09,1218.852,132.864,0.0,376.0,242.31770833333334,3.5229166666666667,59.833,13.0,4.667,0.833,0.0
2008-04-10,1477.746,163.68,3261.0,457.0,241.94904861111112,4.305416666666667,59.833,13.0,4.667,0.833,0.0
2008-04-11,1877.664,143.89,1802.0,491.0,240.758375,5.452638888888889,59.833,13.0,4.667,0.833,0.0
2008-04-12,2800.014,392.272,7076.0,2499.0,241.0631736111111,8.218194444444444,59.833,13.0,4.667,0.833,0.0
2008-04-13,2232.986,213.514,2554.0,5942.0,240.4233263888889,6.551805555555556,59.833,13.0,4.667,0.833,0.0
2008-04-14,1589.5819999999999,154.958,0.0,425.0,242.31405555555554,4.604305555555555,59.833,13.0,4.667,0.833,0.0
2008-04-15,1670.406,178.782,1174.0,3998.0,241.23874305555555,4.909583333333334,59.833,13.0,4.667,0.833,0.0
2008-04-16,1489.064,125.904,838.0,403.0,241.74438888888886,4.316111111111111,59.833,13.0,4.667,0.833,0.0
2008-04-17,1395.862,145.878,1719.0,417.0,241.40359722222223,4.104305555555555,59.833,13.0,4.667,0.833,0.0
2008-04-18,1862.39,184.646,2174.0,3832.0,240.6415763888889,5.457638888888889,59.833,13.0,4.667,0.833,0.0
2008-04-19,2253.71,245.284,4319.0,2457.0,241.14318055555555,6.636111111111111,59.833,13.0,4.667,0.833,0.0
2008-04-20,1791.418,227.854,1030.0,4544.0,241.43287500000002,5.260555555555555,59.833,13.0,4.667,0.833,0.0
2008-04-21,1164.156,175.4,0.0,2673.0,241.99249305555557,3.404166666666667,59.833,13.0,4.667,0.833,0.0
2008-04-22,1627.676,193.15,971.0,5093.0,240.95971527777778,4.7725,59.833,13.0,4.667,0.833,0.0
2008-04-23,1357.328,189.502,1380.0,492.0,241.51134027777778,3.9675,59.833,13.0,4.667,0.833,0.0
2008-04-24,1043.772,171.924,1263.0,522.0,240.60532638888887,3.0580555555555557,59.833,13.0,4.667,0.833,0.0
2008-04-25,1267.734,162.224,824.0,2004.0,241.00715277777778,3.7,59.833,13.0,4.667,0.833,0.0
2008-04-26,903.166,168.696,0.0,634.0,240.79256249999997,2.634027777777778,59.833,13.0,4.667,0.833,0.0
2008-04-27,1008.24,198.118,693.0,588.0,240.90728472222222,2.96375,59.833,13.0,4.667,0.833,0.0
2008-04-28,659.052,167.118,0.0,621.0,240.97845833333332,1.9506944444444445,59.833,13.0,4.667,0.833,0.0
2008-04-29,1972.616,215.356,1402.0,5411.0,240.70690277777777,5.770694444444444,59.833,13.0,4.667,0.833,0.0
2008-04-30,1101.7259999999999,171.556,1057.0,590.0,241.43364583333334,3.218611111111111,59.833,13.0,4.667,0.833,0.0
2008-05-01,576.014,150.696,0.0,530.0,241.4462638888889,1.7023611111111112,69.95,8.5,4.5,1.667,0.0
2008-05-02,1497.768,205.568,3114.0,584.0,241.64894444444442,4.377777777777778,69.95,8.5,4.5,1.667,0.0
2008-05-03,1289.6,202.004,996.0,541.0,240.8336875,3.8009722222222218,69.95,8.5,4.5,1.667,0.0
2008-05-04,1470.97,209.422,2196.0,2872.0,241.38047916666667,4.3625,69.95,8.5,4.5,1.667,0.0
2008-05-05,1366.932,185.75,1008.0,378.0,240.73685416666666,3.997777777777778,69.95,8.5,4.5,1.667,0.0
2008-05-06,1789.98,199.596,1354.0,5410.0,240.29031944444444,5.245972222222222,69.95,8.5,4.5,1.667,0.0
2008-05-07,1176.264,190.956,1030.0,423.0,241.0812638888889,3.4575,69.95,8.5,4.5,1.667,0.0
2008-05-08,2116.698,253.244,3667.0,702.0,239.85129166666667,6.178472222222222,69.95,8.5,4.5,1.667,0.0
2008-05-09,1747.272,229.874,2229.0,423.0,240.47122222222222,5.136111111111111,69.95,8.5,4.5,1.667,0.0
2008-05-10,1909.128,289.814,6950.0,612.0,240.08622916666667,5.636388888888889,69.95,8.5,4.5,1.667,0.0
2008-05-11,1610.92,275.702,563.0,1340.0,240.48559722222222,4.804166666666666,69.95,8.5,4.5,1.667,0.0
2008-05-12,1524.204,229.14,2082.0,1085.0,241.041625,4.519444444444445,69.95,8.5,4.5,1.667,0.0
2008-05-13,1476.894,236.468,823.0,4089.0,240.3740625,4.391805555555555,69.95,8.5,4.5,1.667,0.0
2008-05-14,1584.262,277.374,2467.0,3436.0,240.7085138888889,4.713333333333333,69.95,8.5,4.5,1.667,0.0
2008-05-15,1162.768,237.724,868.0,570.0,240.35039583333335,3.5220833333333337,69.95,8.5,4.5,1.667,0.0
2008-05-16,1648.03,235.202,2228.0,2565.0,239.6202433936022,4.9222531293463145,69.95,8.5,4.5,1.667,0.0
2008-05-17,1657.454,275.896,2158.0,935.0,239.4728611111111,4.951527777777778,69.95,8.5,4.5,1.667,0.0
2008-05-18,1803.958,254.492,1775.0,5355.0,239.68268750000001,5.4094444444444445,69.95,8.5,4.5,1.667,0.0
2008-05-19,1030.262,175.736,1014.0,558.0,240.43187500000002,3.0694444444444446,69.95,8.5,4.5,1.667,0.0
2008-05-20,1581.334,184.082,1352.0,2431.0,241.01960416666665,4.682222222222222,69.95,8.5,4.5,1.667,0.0
2008-05-21,1324.112,190.326,1989.0,474.0,240.7605138888889,3.9166666666666665,69.95,8.5,4.5,1.667,0.0
2008-05-22,976.868,169.816,996.0,440.0,239.50019444444447,2.9559722222222224,69.95,8.5,4.5,1.667,0.0
2008-05-23,1484.916,178.958,0.0,1390.0,239.49885416666666,4.358611111111111,69.95,8.5,4.5,1.667,0.0
2008-05-24,1580.176,285.55,1027.0,569.0,240.72490277777777,4.669027777777777,69.95,8.5,4.5,1.667,0.0
2008-05-25,2048.504,290.416,4307.0,8811.0,239.94564583333332,6.136527777777778,69.95,8.5,4.5,1.667,0.0
2008-05-26,1289.71,220.698,985.0,666.0,240.36368750000003,3.9297222222222223,69.95,8.5,4.5,1.667,0.0
2008-05-27,1708.7,207.466,0.0,5352.0,239.39086805555553,5.1073611111111115,69.95,8.5,4.5,1.667,0.0
2008-05-28,1114.372,235.644,3138.0,512.0,241.32269444444444,3.3505555555555557,69.95,8.5,4.5,1.667,0.0
2008-05-29,1135.076,186.832,1004.0,507.0,237.67515972222222,3.4756944444444446,69.95,8.5,4.5,1.667,0.0
2008-05-30,1397.244,182.218,0.0,3019.0,240.55369444444446,4.202916666666667,69.95,8.5,4.5,1.667,0.0
2008-05-31,1641.47,249.924,1764.0,2328.0,240.65420138888888,4.923055555555555,69.95,8.5,4.5,1.667,0.0
2008-06-01,1848.876,225.34,1906.0,545.0,240.62318055555556,5.423194444444444,17.167,5.167,0.667,0.0,0.0
2008-06-02,1074.012,165.158,960.0,558.0,236.369875,3.2180555555555554,17.167,5.167,0.667,0.0,0.0
2008-06-03,1597.816,173.938,2897.0,2608.0,234.15220833333333,4.844166666666667,17.167,5.167,0.667,0.0,0.0
2008-06-04,1588.912,152.404,1550.0,7682.0,234.70647222222223,4.8277777777777775,17.167,5.167,0.667,0.0,0.0
2008-06-05,1120.078,153.106,1747.0,506.0,235.16382638888888,3.3976388888888893,17.167,5.167,0.667,0.0,0.0
2008-06-06,1217.714,174.52,1009.0,506.0,239.7169375,3.6720833333333336,17.167,5.167,0.667,0.0,0.0
2008-06-07,1882.484,186.414,2379.0,2611.0,238.98444444444442,5.531944444444444,17.167,5.167,0.667,0.0,0.0
2008-06-08,1542.322,188.384,2536.0,3161.0,239.96493750000002,4.596111111111111,17.167,5.167,0.667,0.0,0.0
2008-06-09,1325.698,183.64,1967.0,2085.0,239.43468055555556,4.039722222222222,17.167,5.167,0.667,0.0,0.0
2008-06-10,1067.09,216.018,907.0,585.0,239.97804861111112,3.204861111111111,17.167,5.167,0.667,0.0,0.0
2008-06-11,1123.206,214.372,977.0,842.0,240.1544722222222,3.388472222222222,17.167,5.167,0.667,0.0,0.0
2008-06-12,1259.332,189.292,1951.0,567.0,239.69002083333334,3.7993055555555557,17.167,5.167,0.667,0.0,0.0
2008-06-13,1874.28,281.816,2809.0,7358.0,238.88760250173732,5.60597637248089,17.167,5.167,0.667,0.0,0.0
2008-06-14,1384.92,344.28000000000003,1862.0,1011.0,240.01449305555556,4.207777777777777,17.167,5.167,0.667,0.0,0.0
2008-06-15,2289.102,281.00600000000003,6471.0,6802.0,239.45372916666668,6.773611111111111,17.167,5.167,0.667,0.0,0.0
2008-06-16,1303.044,204.382,1980.0,464.0,240.43346527777777,3.9047222222222224,17.167,5.167,0.667,0.0,0.0
2008-06-17,1145.084,175.464,1080.0,432.0,240.35443055555555,3.4345833333333333,17.167,5.167,0.667,0.0,0.0
2008-06-18,1893.608,272.724,7549.0,3040.0,239.73986805555555,5.711388888888889,17.167,5.167,0.667,0.0,0.0
2008-06-19,1588.0819999999999,189.418,3411.0,1514.0,239.2726875,4.737916666666667,17.167,5.167,0.667,0.0,0.0
2008-06-20,1676.104,227.42,2948.0,2935.0,239.9391875,5.008194444444444,17.167,5.167,0.667,0.0,0.0
2008-06-21,1734.254,239.028,940.0,5823.0,239.46340972222222,5.134166666666666,17.167,5.167,0.667,0.0,0.0
2008-06-22,1566.416,294.144,4705.0,1175.0,239.04411805555557,4.674027777777778,17.167,5.167,0.667,0.0,0.0
2008-06-23,1251.796,210.956,2600.0,581.0,238.93765277777777,3.7919444444444443,17.167,5.167,0.667,0.0,0.0
2008-06-24,1754.452,253.022,2779.0,3489.0,237.91538888888888,5.262222222222222,17.167,5.167,0.667,0.0,0.0
2008-06-25,1261.77,290.626,2773.0,569.0,238.89490277777776,3.9109722222222225,17.167,5.167,0.667,0.0,0.0
2008-06-26,1056.02,217.414,921.0,572.0,239.3514027777778,3.2111111111111112,17.167,5.167,0.667,0.0,0.0
2008-06-27,1755.152,262.008,4159.0,2372.0,238.9349861111111,5.236666666666666,17.167,5.167,0.667,0.0,0.0
2008-06-28,1208.8,210.954,0.0,2000.0,239.14238194444445,3.6859722222222224,17.167,5.167,0.667,0.0,0.0
2008-06-29,749.352,183.664,955.0,535.0,240.16064583333335,2.3311111111111114,17.167,5.167,0.667,0.0,0.0
2008-06-30,804.196,189.526,0.0,521.0,240.37611805555554,2.4791666666666665,17.167,5.167,0.667,0.0,0.0
2008-07-01,1215.24,277.788,3465.0,587.0,239.5402916666667,3.74,38.017,5.5,2.333,0.833,0.0
2008-07-02,1147.202,266.538,962.0,650.0,238.96197916666668,3.569583333333333,38.017,5.5,2.333,0.833,0.0
2008-07-03,1098.36,213.748,958.0,2569.0,239.63549305555554,3.3431944444444444,38.017,5.5,2.333,0.833,0.0
2008-07-04,942.02,188.132,0.0,589.0,240.1796527777778,2.8283333333333336,38.017,5.5,2.333,0.833,0.0
2008-07-05,1469.088,224.78,1875.0,6754.0,239.56477083333334,4.386527777777778,38.017,5.5,2.333,0.833,0.0
2008-07-06,1805.064,253.582,4258.0,5230.0,240.59022916666666,5.359444444444445,38.017,5.5,2.333,0.833,0.0
2008-07-07,983.39,202.81,2171.0,592.0,239.63371527777778,2.968611111111111,38.017,5.5,2.333,0.833,0.0
2008-07-08,1126.214,196.318,991.0,503.0,239.700625,3.371388888888889,38.017,5.5,2.333,0.833,0.0
2008-07-09,919.318,191.724,951.0,499.0,240.3295763888889,2.7752777777777777,38.017,5.5,2.333,0.833,0.0
2008-07-10,1251.276,240.242,982.0,552.0,239.86775694444444,3.7434722222222225,38.017,5.5,2.333,0.833,0.0
2008-07-11,1254.216,251.036,724.0,558.0,239.5169097222222,3.782222222222222,38.017,5.5,2.333,0.833,0.0
2008-07-12,1328.852,266.124,4436.0,2617.0,240.05927777777777,4.050416666666667,38.017,5.5,2.333,0.833,0.0
2008-07-13,1253.754,166.908,1671.0,3164.0,240.29121696801113,3.769123783031989,38.017,5.5,2.333,0.833,0.0
2008-07-14,1137.926,209.668,2564.0,1995.0,240.4941875,3.431666666666667,38.017,5.5,2.333,0.833,0.0
2008-07-15,1155.86,190.936,968.0,552.0,239.78144444444447,3.435694444444444,38.017,5.5,2.333,0.833,0.0
2008-07-16,1077.062,206.462,1537.0,2799.0,240.59338194444442,3.2368055555555557,38.017,5.5,2.333,0.833,0.0
2008-07-17,1319.122,239.506,1122.0,723.0,239.91703472222224,4.026666666666666,38.017,5.5,2.333,0.833,0.0
2008-07-18,1261.584,195.606,1143.0,552.0,239.5771875,3.736944444444444,38.017,5.5,2.333,0.833,0.0
2008-07-19,1344.014,208.03,2941.0,3146.0,239.15111805555554,4.019722222222222,38.017,5.5,2.333,0.833,0.0
2008-07-20,941.534,172.576,1943.0,1076.0,239.77769444444445,2.836388888888889,38.017,5.5,2.333,0.833,0.0
2008-07-21,1156.478,172.45,1698.0,431.0,239.10169444444443,3.482083333333333,38.017,5.5,2.333,0.833,0.0
2008-07-22,740.242,161.12800000000001,0.0,430.0,239.67030555555556,2.272638888888889,38.017,5.5,2.333,0.833,0.0
2008-07-23,942.63,162.392,1233.0,454.0,240.09611805555554,2.8494444444444444,38.017,5.5,2.333,0.833,0.0
2008-07-24,1093.45,185.882,837.0,476.0,239.8837638888889,3.2215277777777778,38.017,5.5,2.333,0.833,0.0
2008-07-25,865.534,182.714,1168.0,492.0,239.0572152777778,2.618333333333333,38.017,5.5,2.333,0.833,0.0
2008-07-26,815.684,213.318,0.0,948.0,240.02869444444445,2.4944444444444445,38.017,5.5,2.333,0.833,0.0
2008-07-27,1147.396,233.138,1063.0,858.0,238.4711597222222,3.5125,38.017,5.5,2.333,0.833,0.0
2008-07-28,825.804,198.514,0.0,509.0,239.99369444444443,2.5743055555555556,38.017,5.5,2.333,0.833,0.0
2008-07-29,1166.558,208.384,1571.0,530.0,240.24888194444446,3.6408333333333336,38.017,5.5,2.333,0.833,0.0
2008-07-30,1299.908,227.536,2548.0,773.0,239.08559027777778,4.065138888888889,38.017,5.5,2.333,0.833,0.0
2008-07-31,1392.638,243.476,1533.0,2808.0,240.09567361111112,4.231805555555556,38.017,5.5,2.333,0.833,0.0
2008-08-01,739.576,252.704,586.0,1150.0,239.8054375,2.3279166666666664,64.28,6.4,3.0,1.8,0.0
2008-08-02,505.776,178.294,0.0,504.0,239.12872916666666,1.5879166666666666,64.28,6.4,3.0,1.8,0.0
2008-08-03,504.782,166.052,0.0,499.0,237.0544375,1.5766666666666667,64.28,6.4,3.0,1.8,0.0
2008-08-04,1125.92,193.62,596.0,4677.0,237.86346073662267,3.4172341904100065,64.28,6.4,3.0,1.8,0.0
2008-08-05,827.118,180.248,635.0,509.0,238.73645833333333,2.5059722222222223,64.28,6.4,3.0,1.8,0.0
2008-08-06,326.112,214.504,0.0,513.0,240.56582638888887,1.0904166666666666,64.28,6.4,3.0,1.8,0.0
2008-08-07,334.884,214.94,0.0,526.0,239.3123263888889,1.1206944444444444,64.28,6.4,3.0,1.8,0.0
2008-08-08,302.2,196.448,0.0,481.0,239.45654166666665,1.0055555555555555,64.28,6.4,3.0,1.8,0.0
2008-08-09,358.924,199.99,0.0,489.0,240.71045833333332,1.1602777777777777,64.28,6.4,3.0,1.8,0.0
2008-08-10,352.032,189.106,0.0,464.0,240.2648888888889,1.1225,64.28,6.4,3.0,1.8,0.0
2008-08-11,371.916,187.62,0.0,489.0,240.7183263888889,1.1706944444444445,64.28,6.4,3.0,1.8,0.0
2008-08-12,288.984,187.042,0.0,462.0,240.04828472222223,0.9534722222222223,64.28,6.4,3.0,1.8,0.0
2008-08-13,282.584,183.836,0.0,451.0,240.87151388888887,0.9315277777777778,64.28,6.4,3.0,1.8,0.0
2008-08-14,270.258,177.966,0.0,441.0,241.14088194444443,0.885,64.28,6.4,3.0,1.8,0.0
2008-08-15,273.654,178.178,0.0,439.0,241.15816666666666,0.8959722222222223,64.28,6.4,3.0,1.8,0.0
2008-08-16,274.814,181.678,0.0,442.0,242.09534722222222,0.8994444444444445,64.28,6.4,3.0,1.8,0.0
2008-08-17,274.796,179.516,0.0,445.0,241.18345138888887,0.8977777777777778,64.28,6.4,3.0,1.8,0.0
2008-08-18,273.758,178.098,0.0,440.0,241.35584027777776,0.8943055555555556,64.28,6.4,3.0,1.8,0.0
2008-08-19,274.692,180.622,0.0,442.0,240.8947361111111,0.9033333333333333,64.28,6.4,3.0,1.8,0.0
2008-08-20,268.472,178.064,0.0,437.0,241.54370833333334,0.8833333333333333,64.28,6.4,3.0,1.8,0.0
2008-08-21,261.298,168.972,0.0,432.0,240.29566666666668,0.8497222222222222,64.28,6.4,3.0,1.8,0.0
2008-08-22,267.124,174.654,0.0,438.0,240.88224305555556,0.8720833333333333,64.28,6.4,3.0,1.8,0.0
2008-08-23,254.642,169.422,0.0,419.0,242.14265972222222,0.8308333333333334,64.28,6.4,3.0,1.8,0.0
2008-08-24,254.716,163.91,0.0,404.0,241.61341666666667,0.8263888888888888,64.28,6.4,3.0,1.8,0.0
2008-08-25,250.298,163.87,0.0,422.0,241.47397222222224,0.8083333333333333,64.28,6.4,3.0,1.8,0.0
2008-08-26,257.564,166.566,0.0,420.0,241.11954861111113,0.8372222222222222,64.28,6.4,3.0,1.8,0.0
2008-08-27,258.114,165.872,0.0,399.0,240.57646527777777,0.8331944444444445,64.28,6.4,3.0,1.8,0.0
2008-08-28,268.246,174.098,0.0,432.0,240.54265277777776,0.875,64.28,6.4,3.0,1.8,0.0
2008-08-29,267.588,171.186,0.0,430.0,240.33545138888888,0.875,64.28,6.4,3.0,1.8,0.0
2008-08-30,270.424,177.552,0.0,435.0,240.51399305555557,0.88625,64.28,6.4,3.0,1.8,0.0
2008-08-31,1500.614,210.418,2056.0,3733.0,240.01763724808896,4.450312717164698,64.28,6.4,3.0,1.8,0.0
2008-09-01,1247.51,184.486,950.0,521.0,239.9159097222222,3.7325,22.7,6.2,1.0,0.6,0.0
2008-09-02,1384.154,224.634,4273.0,1206.0,239.3289652777778,4.141527777777778,22.7,6.2,1.0,0.6,0.0
2008-09-03,1388.486,179.288,1326.0,1902.0,240.0294583333333,4.118611111111111,22.7,6.2,1.0,0.6,0.0
2008-09-04,1225.22,151.87199999999999,2225.0,404.0,238.66349305555556,3.6547222222222224,22.7,6.2,1.0,0.6,0.0
2008-09-05,873.96,147.236,379.0,431.0,239.59059027777778,2.6055555555555556,22.7,6.2,1.0,0.6,0.0
2008-09-06,1868.574,238.292,2948.0,6500.0,239.33977777777778,5.524444444444445,22.7,6.2,1.0,0.6,0.0
2008-09-07,1372.656,176.444,3612.0,1707.0,240.58868750000002,4.080833333333333,22.7,6.2,1.0,0.6,0.0
2008-09-08,1309.324,160.574,747.0,2293.0,241.3818263888889,3.8533333333333335,22.7,6.2,1.0,0.6,0.0
2008-09-09,1159.654,180.67,236.0,453.0,239.78166666666664,3.4644444444444447,22.7,6.2,1.0,0.6,0.0
2008-09-10,1300.764,166.43,1009.0,399.0,239.48058333333333,3.8575,22.7,6.2,1.0,0.6,0.0
2008-09-11,1028.714,192.038,1005.0,417.0,239.09980555555555,3.080277777777778,22.7,6.2,1.0,0.6,0.0
2008-09-12,1392.762,178.298,1867.0,402.0,239.9683125,4.144583333333333,22.7,6.2,1.0,0.6,0.0
2008-09-13,1631.436,186.192,930.0,5433.0,240.1245486111111,4.820138888888889,22.7,6.2,1.0,0.6,0.0
2008-09-14,1576.326,193.746,4673.0,445.0,239.8889861111111,4.734999999999999,22.7,6.2,1.0,0.6,0.0
2008-09-15,1697.708,136.118,960.0,364.0,240.25590972222224,5.071805555555556,22.7,6.2,1.0,0.6,0.0
2008-09-16,1221.862,156.06,0.0,368.0,240.94875000000002,3.6193055555555556,22.7,6.2,1.0,0.6,0.0
2008-09-17,1519.21,177.168,1910.0,3727.0,240.6566736111111,4.489722222222222,22.7,6.2,1.0,0.6,0.0
2008-09-18,1505.29,189.376,4202.0,357.0,240.3271388888889,4.447361111111111,22.7,6.2,1.0,0.6,0.0
2008-09-19,1518.846,166.768,1569.0,351.0,240.3571111111111,4.47875,22.7,6.2,1.0,0.6,0.0
2008-09-20,1304.6,156.204,0.0,370.0,240.59411805555558,3.8055555555555554,22.7,6.2,1.0,0.6,0.0
2008-09-21,1533.07,206.262,4010.0,2381.0,240.94015972222223,4.560277777777778,22.7,6.2,1.0,0.6,0.0
2008-09-22,1358.564,151.524,1014.0,2448.0,240.2091597222222,4.012638888888889,22.7,6.2,1.0,0.6,0.0
2008-09-23,1232.788,165.12800000000001,0.0,2168.0,240.18336111111108,3.6841666666666666,22.7,6.2,1.0,0.6,0.0
2008-09-24,1718.35,173.472,2019.0,4730.0,240.1257916666667,5.031666666666667,22.7,6.2,1.0,0.6,0.0
2008-09-25,1131.22,173.77,1012.0,751.0,240.2903263888889,3.34375,22.7,6.2,1.0,0.6,0.0
2008-09-26,1431.45,211.572,1221.0,370.0,240.39362500000001,4.239583333333333,22.7,6.2,1.0,0.6,0.0
2008-09-27,2127.446,257.04,4347.0,2584.0,240.14647916666667,6.258611111111111,22.7,6.2,1.0,0.6,0.0
2008-09-28,1731.104,163.968,1920.0,385.0,240.27841666666666,5.079583333333334,22.7,6.2,1.0,0.6,0.0
2008-09-29,1501.738,199.432,1014.0,363.0,240.26402083333335,4.4094444444444445,22.7,6.2,1.0,0.6,0.0
2008-09-30,1375.006,155.092,998.0,360.0,240.58377083333335,4.0247222222222225,22.7,6.2,1.0,0.6,0.0
2008-10-01,1872.364,181.256,2249.0,5800.0,241.12861111111113,5.482083333333334,65.82,11.6,4.6,2.2,0.0
2008-10-02,1345.342,153.676,0.0,367.0,240.32824305555553,3.948611111111111,65.82,11.6,4.6,2.2,0.0
2008-10-03,1612.58,158.598,4801.0,349.0,239.84200694444445,4.745694444444444,65.82,11.6,4.6,2.2,0.0
2008-10-04,2100.496,216.2,3462.0,629.0,240.1744027777778,6.144861111111111,65.82,11.6,4.6,2.2,0.0
2008-10-05,1549.95,146.296,990.0,3257.0,240.13754166666666,4.534166666666667,65.82,11.6,4.6,2.2,0.0
2008-10-06,1423.782,125.204,990.0,286.0,239.1190763888889,4.216388888888889,65.82,11.6,4.6,2.2,0.0
2008-10-07,1726.568,187.234,1016.0,419.0,238.85286805555555,5.166111111111111,65.82,11.6,4.6,2.2,0.0
2008-10-08,1860.576,152.41,1044.0,5126.0,240.0490138888889,5.43125,65.82,11.6,4.6,2.2,0.0
2008-10-09,1983.682,181.9,1032.0,3064.0,239.2754236111111,5.812361111111111,65.82,11.6,4.6,2.2,0.0
2008-10-10,1518.338,148.044,0.0,389.0,239.63485416666666,4.436805555555556,65.82,11.6,4.6,2.2,0.0
2008-10-11,1669.386,154.848,2144.0,2335.0,239.18261805555554,4.905972222222222,65.82,11.6,4.6,2.2,0.0
2008-10-12,1907.94,161.806,2561.0,5822.0,240.15154166666665,5.615138888888889,65.82,11.6,4.6,2.2,0.0
2008-10-13,1461.9759999999999,147.894,1037.0,535.0,240.80942361111113,4.254305555555556,65.82,11.6,4.6,2.2,0.0
2008-10-14,1609.056,164.286,1177.0,442.0,239.21572916666668,4.730138888888889,65.82,11.6,4.6,2.2,0.0
2008-10-15,2156.896,168.462,1998.0,7042.0,239.5067916666667,6.328194444444445,65.82,11.6,4.6,2.2,0.0
2008-10-16,1583.68,136.84,951.0,429.0,239.26284722222223,4.66125,65.82,11.6,4.6,2.2,0.0
2008-10-17,1866.886,153.522,2036.0,3187.0,240.047625,5.475833333333333,65.82,11.6,4.6,2.2,0.0
2008-10-18,2239.19,162.62800000000001,799.0,1655.0,239.83543055555558,6.547083333333333,65.82,11.6,4.6,2.2,0.0
2008-10-19,1971.934,181.596,698.0,8010.0,240.04254861111113,5.805277777777778,65.82,11.6,4.6,2.2,0.0
2008-10-20,1667.554,137.812,844.0,2648.0,240.43249305555554,4.860277777777778,65.82,11.6,4.6,2.2,0.0
2008-10-21,2063.716,152.344,857.0,2663.0,239.7306875,6.080833333333333,65.82,11.6,4.6,2.2,0.0
2008-10-22,1646.01,149.344,662.0,2542.0,240.8157638888889,4.836944444444445,65.82,11.6,4.6,2.2,0.0
2008-10-23,1830.494,161.208,815.0,1435.0,240.39904166666668,5.374583333333333,65.82,11.6,4.6,2.2,0.0
2008-10-24,2133.226,168.014,7893.0,2277.0,240.41369444444442,6.266944444444444,65.82,11.6,4.6,2.2,0.0
2008-10-25,1523.156,111.238,737.0,394.0,240.9600286327845,4.554760200429492,65.82,11.6,4.6,2.2,0.0
2008-10-26,523.492,115.53,0.0,360.0,242.12346527777777,1.4991666666666668,65.82,11.6,4.6,2.2,0.0
2008-10-27,523.892,128.978,0.0,402.0,242.22805555555558,1.5091666666666665,65.82,11.6,4.6,2.2,0.0
2008-10-28,1327.29,145.076,2263.0,362.0,241.32679166666668,3.8531944444444446,65.82,11.6,4.6,2.2,0.0
